Date,Range_W_F1,Range_W_F2,Range_C_F1,Range_C_F2,Range_O_F1,Range_O_F2
14-02-1878,0.010199439,0.010115029,0.014388737,0.013698844,0.004089985,NaN
15-02-1878,0.016468808,0.016334301,0.01676686,0.015927527,0.020121403,0.00796817
16-02-1878,0.010022863,0.012646962,0.021506205,0.022780028,0.008163311,NaN
18-02-1878,0.019746763,0.012178136,0.009876623,0.014184635,0.016807118,0.008298803
19-02-1878,0.015180557,0.011320876,0.016929062,0.021102776,0.008298803,0.004089985
20-02-1878,0.016060808,0.013121088,0.023754086,0.018648559,0.004140793,NaN
21-02-1878,0.01022789,0.013844245,0.007067167,0.006888661,0.008196767,0.016064603
23-02-1878,0.012915309,0.011019395,0.009411834,0.016036999,0.020534602,0.012072581
25-02-1878,0.007407441,0.008291158,0.002366865,0.006920443,0.004073325,0.012072581
26-02-1878,0.01113184,0.005565877,0.009546612,0.013986242,NaN,NaN
27-02-1878,0.010171146,0.010124339,0.009478744,0.016298382,0.004106782,NaN
28-02-1878,0.024535533,0.022676709,0.023311079,0.020666637,0.004123717,NaN
01-03-1878,0.015405833,NaN,0.004629638,0.011428696,0.004089985,0.003669729
02-03-1878,0.006372347,NaN,0.00464038,0.004587164,0.004089985,0.014652277
04-03-1878,0.014774045,NaN,0.004728141,0.016298382,NaN,0.011173301
05-03-1878,0.008423073,NaN,0.011919092,0.011806513,NaN,0.00375235
06-03-1878,0.015037877,NaN,0.00237248,0.009411834,NaN,0.00375235
07-03-1878,0.02279301,NaN,0.014354313,0.011834458,0.012578782,0.007547206
08-03-1878,0.009505775,NaN,0.007117468,0.009434032,NaN,NaN
09-03-1878,0.015474197,NaN,0.009638629,0.014320054,0.016807118,0.007575794
11-03-1878,0.014388737,0.013295542,0.011947573,0.016726794,0.012578782,NaN
12-03-1878,0.00851069,0.007504726,0.00237248,0.00237248,NaN,0.003766483
13-03-1878,0.017110684,NaN,0.004739345,0.004739345,NaN,0.003766483
14-03-1878,0.009442941,0.00938974,0.014051753,0.007067167,NaN,0.00375235
15-03-1878,0.009363364,0.009302393,0.009345862,0.002344667,NaN,NaN
16-03-1878,0.011236073,0.00465767,0.004694844,0.01169604,0.016129382,NaN
18-03-1878,0.009302393,0.014774045,0.009345862,0.018735911,NaN,0.003669729
19-03-1878,0.013047715,0.010133666,0.004694844,0.013953715,NaN,NaN
20-03-1878,0.011353007,0.011257155,0.002366865,0.00471699,NaN,0.003766483
21-03-1878,0.013333531,0.016015415,0.00237248,0.007100622,0.008298803,0.007547206
22-03-1878,0.01242252,0.004750603,0.002400962,0.004750603,0.004228336,0.003795071
23-03-1878,0.00942514,0.00937214,0.016726794,0.011806513,NaN,0.011428696
25-03-1878,0.007490672,0.01207632,0.004819286,0.007083855,0.004246291,0.003795071
26-03-1878,0.009451866,0.00937214,0.007255171,0.004750603,0.004282662,0.003824096
27-03-1878,0.014184635,0.014051753,0.004842624,0.007117468,0.004319661,0.011605546
28-03-1878,0.010275663,0.010189991,0.007272759,0.007100622,NaN,NaN
29-03-1878,0.019767041,0.017794064,0.007067167,0.018349139,0.024692613,0.033152207
30-03-1878,0.011738284,0.017794064,0.004705891,0.018182319,0.03333642,0.014598799
01-04-1878,0.018843088,NaN,0.011534153,0.011560822,0.00375235,NaN
02-04-1878,0.017699577,NaN,0.013698844,0.011428696,0.014870162,NaN
03-04-1878,0.017746695,NaN,0.013730193,0.011402632,0.018553408,NaN
04-04-1878,0.010743165,NaN,0.006920443,0.004608303,0.011173301,NaN
05-04-1878,0.008046534,NaN,0.006936444,0.004618946,0.01492565,NaN
06-04-1878,0.008952611,NaN,0.025732414,0.023365549,0.011342277,NaN
08-04-1878,0.011845241,NaN,0.019185241,0.016726794,0.011472401,NaN
09-04-1878,0.009199697,0.008352717,0.019231362,0.014388737,0.003809528,NaN
10-04-1878,0.019364367,0.018587896,0.016929062,0.019231362,0.003824096,NaN
11-04-1878,0.008200502,0.007346222,0.007220248,0.011976191,0.003809528,NaN
12-04-1878,0.003690041,0.005571045,0.004854378,0.007255171,0.003824096,0.003809528
13-04-1878,0.006490519,0.006539024,0.012270093,0.009780029,0.003838776,NaN
15-04-1878,0.008275909,0.007421184,0.00486619,0.004842624,0.003809528,0.003795071
16-04-1878,0.010939033,0.015690216,0.009685306,0.009638629,0.003809528,0.003780723
17-04-1878,0.007299302,0.007407441,0.009685306,0.009638629,0.003795071,0.015209419
18-04-1878,0.009041653,0.011019395,0.007220248,0.009569451,0.015209419,0.00375235
19-04-1878,0.002740979,0.005571045,0.002424244,0.004830927,0.003766483,0.003766483
20-04-1878,0.005439723,0.006436804,0.007272759,0.007237667,0.011342277,0.003780723
22-04-1878,0.011780834,0.009182801,0.004854378,0.004830927,NaN,NaN
23-04-1878,0.007220248,0.00820798,0.002424244,0.004830927,0.007575794,0.003780723
24-04-1878,0.006314861,0.006372347,0.004842624,0.002412546,0.003780723,0.003766483
25-04-1878,0.007220248,0.006378154,0.004830927,0.004819286,0.018622512,0.018692133
26-04-1878,0.016028838,0.009914457,0.014388737,0.014285957,0.00375235,0.00375235
27-04-1878,0.007042283,0.006252812,0.009569451,0.002366865,0.007518832,0.011173301
29-04-1878,0.017683927,0.019625964,0.023981965,0.021403909,0.018692133,0.014870162
30-04-1878,0.017048417,0.010013739,0.009780029,0.007255171,0.003766483,0.003766483
01-05-1878,0.007272759,0.001850139,0.009685306,0.004750603,0.007518832,NaN
02-05-1878,0.003623192,0.001850139,0.004854378,0.004739345,0.003766483,NaN
03-05-1878,0.008275909,0.012223942,0.022642477,0.014493007,0.007604599,NaN
04-05-1878,0.051727563,0.00942514,0.015000281,0.009708814,0.003795071,NaN
06-05-1878,0.01009646,0.010314203,0.009950331,0.009708814,0.003766483,NaN
07-05-1878,0.006436804,0.008446789,0.007453451,0.00486619,0.003780723,NaN
08-05-1878,0.008399489,0.005725206,0.020461072,0.020000667,0.003809528,NaN
09-05-1878,0.00938974,0.010602509,0.015464226,0.010126669,0.003824096,NaN
10-05-1878,0.007504726,0.007692346,0.015384919,0.012578782,0.003824096,NaN
11-05-1878,0.006472515,0.006625675,0.005050516,0.004975135,NaN,NaN
13-05-1878,0.005586607,0.008600149,0.007604599,0.012547216,NaN,NaN
14-05-1878,0.006484506,0.004746093,0.005076153,0.010025147,0.003838776,NaN
15-05-1878,0.005565877,0.002853069,0.012578782,0.004987542,0.003838776,0.003824096
16-05-1878,0.006496543,0.005719749,0.005050516,0.004987542,0.003838776,0.007662873
17-05-1878,0.005591813,0.005747142,0.010178205,0.010050336,0.011605546,NaN
18-05-1878,0.009442941,0.00873368,0.00778214,0.010152371,0.011787956,NaN
20-05-1878,0.008600149,0.011787956,0.018397365,0.012870191,0.016064603,0.012072581
21-05-1878,0.024074345,0.023716527,0.005221944,0.015504187,0.004056801,0.004056801
22-05-1878,0.015810606,0.014242357,0.018445846,0.010443959,0.008196767,0.008230499
23-05-1878,0.019666317,0.015159462,0.007843177,0.002621233,0.004089985,0.004089985
24-05-1878,0.013685453,0.019260606,0.023779192,0.026248226,0.03333642,0.020619287
25-05-1878,0.029675768,0.031945014,0.032789823,0.032435276,0.012848142,NaN
27-05-1878,0.011241815,0.013881696,0.014184635,0.022409901,0.01754431,0.008658063
28-05-1878,0.017373968,0.015966279,0.027856955,0.038572275,0.008547061,0.004246291
29-05-1878,0.010152371,0.009559287,0.008253142,0.013605652,NaN,0.004246291
30-05-1878,0.012295237,0.010649728,0.025317808,0.022223137,0.008620743,0.004282662
31-05-1878,0.020834087,0.012917295,0.014347448,0.011299555,0.026433257,0.030503454
01-06-1878,0.019460074,NaN,0.025105921,0.027249642,0.008583744,NaN
03-06-1878,0.012903405,NaN,0.022223137,0.016260521,0.008583744,NaN
04-06-1878,0.011745997,NaN,0.010989122,0.005376357,0.00851069,NaN
05-06-1878,0.010649728,0.004504512,0.016349138,0.005376357,NaN,NaN
06-06-1878,0.009569451,NaN,0.005464494,0.005347606,0.012793351,NaN
07-06-1878,0.011597389,0.004484312,0.013605652,0.010666768,0.008547061,NaN
08-06-1878,0.009370188,0.006674107,0.008053735,0.007843177,0.016807118,0.00851069
10-06-1878,0.017867002,0.0067644,0.016216572,0.015789802,0.004264399,0.008583744
11-06-1878,0.012658397,0.006749182,0.008032172,0.005235614,0.004246291,0.008583744
12-06-1878,0.007466701,0.006825965,0.005464494,0.008010724,0.004282662,0.004338402
13-06-1878,0.018368966,0.01611082,0.016667052,0.013605652,NaN,0.013129291
14-06-1878,0.014138354,0.013953715,0.01390843,0.005464494,NaN,0.004415018
15-06-1878,0.020799874,0.028303776,0.013986242,0.010989122,0.008620743,0.004434597
17-06-1878,0.01754431,0.01415118,0.019472103,0.018996501,0.004301082,NaN
18-06-1878,0.006564575,0.010594566,0.013717636,0.010752792,NaN,NaN
19-06-1878,0.0130295,0.016298382,0.021739987,0.013351333,0.004228336,0.012903405
20-06-1878,0.020596934,0.023365549,0.02449102,0.026883339,0.004264399,0.004338402
21-06-1878,0.007579896,0.010483497,0.016260521,0.008032172,0.004228336,0.004319661
22-06-1878,0.009809343,0.007034027,0.005479466,0.010840215,NaN,NaN
24-06-1878,0.007688121,0.009434032,0.005524876,0.00820798,NaN,0.013129291
25-06-1878,0.006644543,0.008338345,0.013755375,0.016304709,0.004282662,0.004415018
26-06-1878,0.010016778,0.009569451,0.016349138,0.016260521,0.004264399,0.013129291
27-06-1878,0.012366656,0.014493007,0.005494519,0.010869672,0.004282662,NaN
28-06-1878,0.019462549,0.022113923,0.01390843,0.010989122,0.004319661,0.008928631
29-06-1878,0.022599832,0.020619287,0.00554018,0.00820798,NaN,NaN
01-07-1878,0.018127385,NaN,0.005464494,NaN,0.004434597,NaN
02-07-1878,0.007281586,NaN,0.005390849,0.005333346,NaN,NaN
03-07-1878,0.010850016,NaN,0.005333346,0.010554188,0.004434597,0.00445435
08-07-1878,0.012330612,0.002515725,0.010666768,0.015789802,0.00451468,0.00451468
09-07-1878,0.01342302,0.005012542,0.018397365,0.010389704,0.00451468,NaN
10-07-1878,0.022878782,0.01242252,0.018397365,0.01811175,0.008928631,0.004535155
11-07-1878,0.012979533,0.021925361,0.023107575,0.02051354,0.004434597,0.00449439
12-07-1878,0.016509809,0.012121361,0.013037994,0.010416761,0.004434597,0.00447428
13-07-1878,0.019002947,0.017220598,0.021277398,0.018543578,NaN,NaN
15-07-1878,0.01203384,0.017435062,0.016043125,0.021277398,0.004434597,0.00900907
16-07-1878,0.015467292,0.012270093,0.021277398,0.015915455,NaN,0.004535155
17-07-1878,0.018757877,0.016929062,0.007863736,0.00780238,0.00445435,0.00451468
18-07-1878,0.016470961,0.014528101,0.007843177,0.010416761,0.00445435,0.00451468
19-07-1878,0.011668744,0.004807702,0.023716527,0.026248226,0.00445435,0.00451468
20-07-1878,0.019710783,0.013229297,0.015915455,0.015873349,0.008849615,0.00449439
22-07-1878,0.018433702,0.017996886,0.018494583,0.020998147,NaN,0.00449439
23-07-1878,0.0226254,0.028303776,0.007843177,0.005194817,0.004415018,0.00445435
24-07-1878,0.026907453,0.026981109,0.015464226,0.012870191,0.017467693,0.004415018
25-07-1878,0.020397916,0.032642178,0.012674441,0.015228721,0.017094433,0.021787354
26-07-1878,0.052699232,0.048254976,0.023107575,0.023167059,0.017094433,0.004338402
27-07-1878,0.021599112,0.028170877,0.005208345,0.007822726,0.017467693,0.008888947
29-07-1878,0.032088315,0.023477881,0.010416761,0.01811175,0.01754431,0.00447428
30-07-1878,0.037819633,0.015234245,0.01030937,0.012870191,0.004319661,0.013129291
31-07-1878,0.030641594,0.027825947,0.00780238,0.00778214,0.021787354,0.008849615
01-08-1878,0.014468811,NaN,0.005181359,NaN,0.004434597,NaN
02-08-1878,0.020868412,NaN,0.005181359,NaN,0.008888947,NaN
03-08-1878,0.014138354,0.004385972,0.012837147,NaN,0.008849615,NaN
05-08-1878,0.013348363,0.013544225,0.005194817,NaN,0.00445435,NaN
06-08-1878,0.008888947,0.0067644,0.002587324,NaN,0.00447428,NaN
07-08-1878,0.014293811,0.002219757,0.01542447,NaN,0.00449439,NaN
08-08-1878,0.021645867,0.010929071,0.012870191,NaN,0.00451468,NaN
09-08-1878,0.021187233,0.012766131,0.005102052,NaN,0.00896867,NaN
10-08-1878,0.016949558,0.01067246,0.012837147,NaN,0.00445435,NaN
12-08-1878,0.012793351,0.007539077,0.012903405,NaN,0.00447428,0.008849615
13-08-1878,0.016931621,0.012793351,0.020726131,NaN,0.00447428,0.013129291
14-08-1878,0.018731037,0.012618464,0.002547772,NaN,NaN,0.004319661
15-08-1878,0.01462931,0.019048195,0.007623925,0.010025147,0.008888947,0.004319661
16-08-1878,0.016931621,0.017167804,0.00508907,0.005063302,0.00447428,NaN
17-08-1878,0.00844778,0.007530966,0.015384919,0.007623925,0.00447428,0.013129291
19-08-1878,0.020332429,0.013100624,0.00780238,0.01542447,0.004535155,0.004434597
20-08-1878,0.021954779,0.021194324,0.005194817,0.005115101,0.004535155,0.00445435
21-08-1878,0.022372298,0.019264052,0.010443959,0.015464226,0.004535155,0.00445435
22-08-1878,0.015607898,0.01242252,0.005235614,0.002587324,0.018349139,0.00445435
23-08-1878,0.013072082,0.011148387,0.002614381,0.002587324,0.004618946,0.00447428
24-08-1878,0.02291426,0.021194324,0.018592833,0.010416761,0.004662013,0.00449439
26-08-1878,0.013318732,0.012366656,0.029141135,0.025841231,NaN,0.00449439
27-08-1878,0.011001211,0.012270093,0.005221944,0.007643349,0.009259325,0.00447428
28-08-1878,0.016584128,0.010039125,0.015831465,0.015504187,0.004683849,0.00451468
29-08-1878,0.013393057,0.012270093,0.00798939,0.010389704,0.004728141,0.004535155
30-08-1878,0.012108018,0.011001211,0.010582109,0.01030937,0.004750603,0.004535155
31-08-1878,0.013363228,0.009983444,0.016086138,0.015625318,0.014598799,0.018349139
02-09-1878,0.006711435,NaN,0.015831465,NaN,0.009302393,NaN
03-09-1878,0.01121088,NaN,0.018494583,NaN,0.009345862,NaN
04-09-1878,0.014598799,NaN,0.023905521,NaN,0.00938974,0.004434597
05-09-1878,0.007923075,NaN,0.021220955,NaN,0.014184635,0.009049836
06-09-1878,0.010163837,0.007878488,0.013175421,NaN,0.004705891,NaN
07-09-1878,0.018328119,0.010279931,0.010752792,NaN,0.004750603,0.004535155
09-09-1878,0.02081,0.018433702,0.008053735,NaN,0.004728141,NaN
10-09-1878,0.011628038,0.006952519,0.00798939,0.010582109,0.004683849,0.00451468
11-09-1878,0.011428696,0.011402632,0.021108963,0.015789802,0.009345862,0.00896867
12-09-1878,0.01242252,0.011248713,0.007863736,0.007843177,0.009345862,0.00449439
13-09-1878,0.014764607,0.011299555,0.015915455,0.010582109,0.004705891,0.004535155
14-09-1878,0.00458191,0.00796817,0.010723963,0.010695289,0.004728141,NaN
16-09-1878,0.016978337,0.012380575,0.008032172,0.008010724,0.01913934,0.004618946
17-09-1878,0.006865016,0.005659325,0.013605652,0.013568729,0.009852296,0.004683849
18-09-1878,0.005724114,0.005659325,0.005479466,0.016260521,0.004962789,0.004728141
19-09-1878,0.010221554,0.009019227,0.00820798,0.010840215,0.004938282,0.004705891
20-09-1878,0.00911168,0.007887365,0.008253142,0.010869672,0.009950331,0.004728141
21-09-1878,0.011481182,0.00795911,0.01390843,0.005494519,0.020101179,0.014388737
23-09-1878,0.011286802,0.005602256,0.013947227,0.005494519,0.004962789,0.014388737
24-09-1878,0.010106768,0.008888947,0.002773927,0.00273598,NaN,0.004750603
25-09-1878,0.004530019,0.008978736,0.008438869,0.008253142,0.025190249,0.023981965
26-09-1878,0.012535777,0.010163837,0.005665738,0.00554018,0.005115101,0.009708814
27-09-1878,0.01126138,0.005595986,0.005665738,0.008275909,NaN,0.004842624
28-09-1878,0.009029407,0.007834399,0.005665738,0.005524876,0.00508907,NaN
30-09-1878,0.012521507,0.012408507,0.014306396,0.013947227,0.0051414,NaN
01-10-1878,0.005652926,NaN,0.005633818,0.005617992,0.004889985,NaN
02-10-1878,0.027619707,0.020548668,0.02873761,0.022989518,0.03000225,NaN
03-10-1878,0.021127546,0.015125361,0.008708328,NaN,0.025317808,NaN
04-10-1878,0.012964236,0.012798313,0.020086759,0.020086759,0.015113638,NaN
05-10-1878,0.015303418,0.013953715,0.017192401,0.017291497,0.00508907,NaN
07-10-1878,0.012062872,0.010695289,0.01166194,0.01169604,0.00516797,0.004987542
08-10-1878,0.013245227,0.012994867,0.01166194,0.00584797,0.005115101,NaN
09-10-1878,0.018237588,0.017975319,0.00583092,0.011799547,0.01030937,NaN
10-10-1878,0.015729302,0.009558018,0.014388737,0.00292826,0.005115101,0.004962789
11-10-1878,0.009569451,0.01064469,0.011461444,0.00584797,0.0102565,0.004962789
12-10-1878,0.018237588,0.015597197,0.011628038,0.011834458,0.00516797,0.004987542
14-10-1878,0.02509542,0.024631787,0.005865119,0.008995563,0.026386755,0.01020417
15-10-1878,0.013793322,0.012330612,0.00875918,0.005970167,0.005221944,0.00508907
16-10-1878,0.013968481,0.013758816,0.00293686,0.006006024,0.005361943,0.00516797
17-10-1878,0.020151815,0.019802627,0.00875918,0.005988042,NaN,NaN
18-10-1878,0.026202372,0.015921953,0.005797118,0.00297177,0.015915455,0.0051414
19-10-1878,0.01113184,0.009756175,0.005797118,0.00297177,0.005249356,0.0051414
21-10-1878,0.017136282,0.01686787,0.014556298,0.005952399,NaN,0.005115101
22-10-1878,0.009792,0.00962703,0.008708328,0.005970167,0.01030937,0.015113638
23-10-1878,0.00732604,0.005998818,0.00583092,0.002980628,0.0051414,0.015113638
24-10-1878,0.013588844,0.017011346,0.00878483,0.005988042,0.0051414,0.00508907
25-10-1878,0.008711941,0.009780029,0.01194044,0.015174798,0.00516797,0.005115101
26-10-1878,0.008679534,0.006079046,0.014815086,0.009022618,NaN,NaN
28-10-1878,0.007434978,0.006071664,0.008862687,0.006024115,NaN,0.005115101
29-10-1878,0.015000281,0.014652277,0.014815086,0.012158204,NaN,0.005115101
30-10-1878,0.011243092,0.010982417,0.00297177,0.012158204,0.01030937,NaN
31-10-1878,0.008647367,0.009661911,0.014727807,0.006024115,0.01030937,0.020202707
01-11-1878,0.017996886,0.016588058,0.006024115,NaN,0.015113638,0.014815086
02-11-1878,0.010759219,0.01064469,0.015174798,NaN,0.01020417,0.009950331
04-11-1878,0.010746372,0.009456335,0.018293193,0.003110422,0.0051414,0.00508907
06-11-1878,0.007237667,0.007151401,0.0062112,0.003110422,NaN,0.0051414
07-11-1878,0.008459265,0.00836825,0.00623055,0.00623055,0.00516797,NaN
08-11-1878,0.009756175,0.008438869,0.012698583,0.012698583,NaN,NaN
09-11-1878,0.007317106,0.007237667,0.009569451,0.009569451,0.005194817,NaN
11-11-1878,0.00732604,0.006035021,0.009600074,0.009600074,NaN,NaN
12-11-1878,0.008636698,0.009744291,0.009820046,0.006535971,0.005194817,NaN
13-11-1878,0.012330612,0.010969031,0.025891414,0.022691411,0.00516797,NaN
14-11-1878,0.009792,0.0060643,0.022048137,0.01892801,NaN,NaN
15-11-1878,0.004926118,0.007317106,0.012779727,0.003179653,0.015113638,0.004987542
16-11-1878,0.002466092,0.004889985,0.003200003,0.003200003,NaN,NaN
18-11-1878,0.017094433,0.010902591,0.01892801,0.01892801,0.004987542,0.004962789
19-11-1878,0.008438869,0.00599163,0.015504187,0.015649772,NaN,0.004938282
20-11-1878,0.014302985,0.016607736,0.018349139,0.009302393,0.009901071,0.014815086
21-11-1878,0.014184635,0.011792589,0.012345836,0.009331327,0.004938282,NaN
22-11-1878,0.011834458,0.011806513,0.018809332,0.006329135,0.004914015,NaN
23-11-1878,0.003556613,0.008259634,0.009569451,0.006369448,0.004938282,0.004914015
25-11-1878,0.013087635,0.011806513,0.01615544,0.006410278,0.009950331,0.004962789
26-11-1878,0.00836825,0.004744967,0.012945165,0.006410278,0.015113638,NaN
27-11-1878,0.005998818,0.008328424,0.00643089,0.006389798,0.015113638,0.004987542
29-11-1878,0.009535233,0.004733737,0.006389798,0.006349228,NaN,NaN
30-11-1878,0.00599163,0.004750603,0.019355443,0.009569451,0.004987542,0.004938282
02-12-1878,0.004790428,0.005934736,0.00643089,NaN,0.009950331,NaN
03-12-1878,0.009456335,0.009400774,0.009569451,NaN,0.004938282,NaN
04-12-1878,0.004733737,0.004694844,0.009539023,NaN,0.004914015,NaN
05-12-1878,0.007159935,0.004744967,0.006349228,NaN,NaN,NaN
06-12-1878,0.002395211,0.002375298,0.006369448,NaN,0.004962789,NaN
07-12-1878,0.004807702,0.007168489,0.009630893,0.006389798,NaN,NaN
09-12-1878,0.003599284,0.004767589,0.006410278,0.003179653,NaN,NaN
10-12-1878,0.008500355,0.012062872,0.012945165,0.003210276,0.015113638,NaN
11-12-1878,0.009780029,0.0060643,0.019481136,0.036010438,NaN,NaN
12-12-1878,0.010969031,0.01087624,0.019355443,0.009569451,NaN,NaN
13-12-1878,0.014458083,0.013134517,0.003200003,0.003179653,NaN,NaN
14-12-1878,0.003590668,0.003560835,0.006410278,0.006369448,NaN,NaN
16-12-1878,0.010850016,0.007194276,0.003210276,0.003189795,NaN,NaN
17-12-1878,0.006079046,0.012077441,0.003220615,0.006389798,0.004987542,NaN
18-12-1878,0.007237667,0.003594971,0.006410278,0.003179653,NaN,NaN
19-12-1878,0.006006024,0.009546612,0.003210276,NaN,NaN,NaN
20-12-1878,0.008449054,0.007194276,0.003220615,0.003200003,0.004962789,NaN
21-12-1878,0.007246409,0.004796172,0.00972455,0.003210276,NaN,NaN
23-12-1878,0.007228947,0.007168489,0.012987196,0.003210276,NaN,NaN
24-12-1878,0.001204094,0.002392346,0.003262646,0.003220615,NaN,NaN
26-12-1878,0.003603608,0.007142888,0.003262646,NaN,NaN,NaN
27-12-1878,0.007237667,0.00836825,0.006578971,0.003262646,NaN,NaN
28-12-1878,0.002424244,0.002398083,0.003316753,0.003284075,NaN,NaN
